Case study,Reference family,Summary,LLM,Role,Example,Insight,Evidence,Repetition,Output,BLEU,METEOR,ROUGE-1,ROUGE-2,ROUGE-L,Flesch Reading Ease
fauna,gpt5.2_short,none,mistral-medium-latest,No,No,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/none.txt,0.014121,0.225881,0.192570,0.056637,0.096032,40.249156
fauna,gpt5.2_short,bart,mistral-medium-latest,No,No,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/bart.txt,0.027319,0.149856,0.351485,0.089330,0.148515,25.438256
fauna,gpt5.2_short,bert,mistral-medium-latest,No,No,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/bert.txt,0.025699,0.180968,0.376652,0.083885,0.171806,30.270433
fauna,gpt5.2_short,t5,mistral-medium-latest,No,No,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/t5.txt,0.012348,0.154330,0.365789,0.079156,0.157895,39.951200
fauna,gpt5.2_short,longformer_ext,mistral-medium-latest,No,No,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.048699,0.222155,0.420405,0.105727,0.175901,34.864858
fauna,gpt5.2_short,none,mistral-medium-latest,Yes,No,No,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/04_fauna_role_plot_rep1/02_summaries/none.txt,0.014445,0.250604,0.237135,0.067450,0.115558,41.718133
fauna,gpt5.2_short,bart,mistral-medium-latest,Yes,No,No,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/04_fauna_role_plot_rep1/02_summaries/bart.txt,0.026897,0.163722,0.384810,0.091371,0.167089,18.193846
fauna,gpt5.2_short,bert,mistral-medium-latest,Yes,No,No,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/04_fauna_role_plot_rep1/02_summaries/bert.txt,0.016934,0.179801,0.420571,0.087056,0.180571,30.621255
fauna,gpt5.2_short,t5,mistral-medium-latest,Yes,No,No,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/04_fauna_role_plot_rep1/02_summaries/t5.txt,0.014104,0.143766,0.374332,0.075067,0.152406,39.384022
fauna,gpt5.2_short,longformer_ext,mistral-medium-latest,Yes,No,No,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/04_fauna_role_plot_rep1/02_summaries/longformer_ext.txt,0.014028,0.149588,0.361174,0.054299,0.133183,37.846821
fauna,gpt5.2_short,none,mistral-medium-latest,Yes,No,No,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/05_fauna_role_table_rep1/02_summaries/none.txt,0.010819,0.208406,0.157134,0.045931,0.083119,40.213427
fauna,gpt5.2_short,bart,mistral-medium-latest,Yes,No,No,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/05_fauna_role_table_rep1/02_summaries/bart.txt,0.039194,0.204345,0.439182,0.097087,0.189451,29.670123
fauna,gpt5.2_short,bert,mistral-medium-latest,Yes,No,No,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/05_fauna_role_table_rep1/02_summaries/bert.txt,0.015018,0.171510,0.345654,0.058058,0.163836,27.066149
fauna,gpt5.2_short,t5,mistral-medium-latest,Yes,No,No,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/05_fauna_role_table_rep1/02_summaries/t5.txt,0.018557,0.168878,0.406780,0.089806,0.171913,35.764048
fauna,gpt5.2_short,longformer_ext,mistral-medium-latest,Yes,No,No,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/05_fauna_role_table_rep1/02_summaries/longformer_ext.txt,0.032413,0.171375,0.362903,0.080808,0.141129,55.874320
fauna,gpt5.2_short,none,mistral-medium-latest,Yes,No,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/none.txt,0.012978,0.227476,0.186489,0.055688,0.096575,38.916984
fauna,gpt5.2_short,bart,mistral-medium-latest,Yes,No,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/bart.txt,0.030667,0.167295,0.381406,0.093190,0.171633,25.678275
fauna,gpt5.2_short,bert,mistral-medium-latest,Yes,No,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/bert.txt,0.016078,0.181848,0.387904,0.075235,0.160584,30.119318
fauna,gpt5.2_short,t5,mistral-medium-latest,Yes,No,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/t5.txt,0.020288,0.157720,0.377215,0.083756,0.169620,34.399600
fauna,gpt5.2_short,longformer_ext,mistral-medium-latest,Yes,No,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.028911,0.199519,0.374886,0.063810,0.138308,27.284428
fauna,gpt5.2_short,none,mistral-medium-latest,No,No,Yes,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/07_fauna_insights_plot_rep1/02_summaries/none.txt,0.012388,0.229822,0.200155,0.060903,0.102657,38.217714
fauna,gpt5.2_short,bart,mistral-medium-latest,No,No,Yes,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/07_fauna_insights_plot_rep1/02_summaries/bart.txt,0.029790,0.166554,0.388959,0.095597,0.158093,28.656728
fauna,gpt5.2_short,bert,mistral-medium-latest,No,No,Yes,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/07_fauna_insights_plot_rep1/02_summaries/bert.txt,0.017839,0.183504,0.439825,0.081140,0.185996,34.898985
fauna,gpt5.2_short,t5,mistral-medium-latest,No,No,Yes,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/07_fauna_insights_plot_rep1/02_summaries/t5.txt,0.011257,0.146065,0.347601,0.059818,0.145266,28.004303
fauna,gpt5.2_short,longformer_ext,mistral-medium-latest,No,No,Yes,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/07_fauna_insights_plot_rep1/02_summaries/longformer_ext.txt,0.044935,0.205885,0.399185,0.091837,0.177189,27.565843
fauna,gpt5.2_short,none,mistral-medium-latest,No,No,Yes,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/08_fauna_insights_table_rep1/02_summaries/none.txt,0.011988,0.213325,0.166110,0.053862,0.086394,36.528623
fauna,gpt5.2_short,bart,mistral-medium-latest,No,No,Yes,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/08_fauna_insights_table_rep1/02_summaries/bart.txt,0.045448,0.205268,0.431624,0.111349,0.183761,26.814191
fauna,gpt5.2_short,bert,mistral-medium-latest,No,No,Yes,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/08_fauna_insights_table_rep1/02_summaries/bert.txt,0.018224,0.188857,0.394130,0.086134,0.157233,33.327033
fauna,gpt5.2_short,t5,mistral-medium-latest,No,No,Yes,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/08_fauna_insights_table_rep1/02_summaries/t5.txt,0.008741,0.161161,0.362283,0.064677,0.151365,31.026924
fauna,gpt5.2_short,longformer_ext,mistral-medium-latest,No,No,Yes,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/08_fauna_insights_table_rep1/02_summaries/longformer_ext.txt,0.048306,0.227474,0.429799,0.103349,0.177650,26.021743
fauna,gpt5.2_short,none,mistral-medium-latest,No,No,Yes,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/none.txt,0.013468,0.223505,0.176921,0.058708,0.092402,36.546395
fauna,gpt5.2_short,bart,mistral-medium-latest,No,No,Yes,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/bart.txt,0.039409,0.195599,0.409344,0.091416,0.173526,26.552216
fauna,gpt5.2_short,bert,mistral-medium-latest,No,No,Yes,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/bert.txt,0.026712,0.203026,0.409186,0.092050,0.158664,36.007635
fauna,gpt5.2_short,t5,mistral-medium-latest,No,No,Yes,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/t5.txt,0.016614,0.172113,0.379023,0.086022,0.159714,30.472850
fauna,gpt5.2_short,longformer_ext,mistral-medium-latest,No,No,Yes,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.038490,0.146700,0.284243,0.074303,0.133883,12.967291
fauna,gpt5.2_short,none,mistral-medium-latest,No,Yes,No,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/10_fauna_example_plot_rep1/02_summaries/none.txt,0.012240,0.236635,0.207820,0.064845,0.103374,40.392548
fauna,gpt5.2_short,bart,mistral-medium-latest,No,Yes,No,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/10_fauna_example_plot_rep1/02_summaries/bart.txt,0.031110,0.180679,0.405372,0.078335,0.163614,37.869209
fauna,gpt5.2_short,bert,mistral-medium-latest,No,Yes,No,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/10_fauna_example_plot_rep1/02_summaries/bert.txt,0.014226,0.163949,0.387249,0.068639,0.170012,39.940021
fauna,gpt5.2_short,t5,mistral-medium-latest,No,Yes,No,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/10_fauna_example_plot_rep1/02_summaries/t5.txt,0.011478,0.170580,0.394904,0.081737,0.155414,34.842039
fauna,gpt5.2_short,longformer_ext,mistral-medium-latest,No,Yes,No,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/10_fauna_example_plot_rep1/02_summaries/longformer_ext.txt,0.041440,0.190198,0.394572,0.085774,0.175365,21.375018
fauna,gpt5.2_short,none,mistral-medium-latest,No,Yes,No,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/11_fauna_example_table_rep1/02_summaries/none.txt,0.012011,0.224713,0.178472,0.055478,0.093197,37.621591
fauna,gpt5.2_short,bart,mistral-medium-latest,No,Yes,No,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/11_fauna_example_table_rep1/02_summaries/bart.txt,0.038887,0.187972,0.415704,0.101852,0.177829,33.527080
fauna,gpt5.2_short,bert,mistral-medium-latest,No,Yes,No,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/11_fauna_example_table_rep1/02_summaries/bert.txt,0.017359,0.209845,0.433012,0.098818,0.175777,36.153624
fauna,gpt5.2_short,t5,mistral-medium-latest,No,Yes,No,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/11_fauna_example_table_rep1/02_summaries/t5.txt,0.005023,0.135753,0.340102,0.040712,0.137056,35.327841
fauna,gpt5.2_short,longformer_ext,mistral-medium-latest,No,Yes,No,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/11_fauna_example_table_rep1/02_summaries/longformer_ext.txt,0.038605,0.192721,0.351055,0.086221,0.156962,21.374016
fauna,gpt5.2_short,none,mistral-medium-latest,No,Yes,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/none.txt,0.011591,0.229176,0.192133,0.060545,0.099344,38.027471
fauna,gpt5.2_short,bart,mistral-medium-latest,No,Yes,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/bart.txt,0.029878,0.172864,0.423559,0.092965,0.167920,33.556342
fauna,gpt5.2_short,bert,mistral-medium-latest,No,Yes,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/bert.txt,0.016511,0.187646,0.448619,0.090808,0.192265,37.868973
fauna,gpt5.2_short,t5,mistral-medium-latest,No,Yes,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/t5.txt,0.009981,0.144337,0.366710,0.067797,0.145644,27.845942
fauna,gpt5.2_short,longformer_ext,mistral-medium-latest,No,Yes,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.043316,0.236700,0.415825,0.097808,0.170034,28.636000
fauna,gpt5.2_short,none,mistral-medium-latest,Yes,Yes,No,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/13_fauna_role+example_plot_rep1/02_summaries/none.txt,0.013441,0.238384,0.210526,0.060412,0.105797,35.466946
fauna,gpt5.2_short,bart,mistral-medium-latest,Yes,Yes,No,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/13_fauna_role+example_plot_rep1/02_summaries/bart.txt,0.028162,0.163547,0.389513,0.082603,0.154806,15.779872
fauna,gpt5.2_short,bert,mistral-medium-latest,Yes,Yes,No,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/13_fauna_role+example_plot_rep1/02_summaries/bert.txt,0.012948,0.174326,0.402235,0.076148,0.174302,36.352806
fauna,gpt5.2_short,t5,mistral-medium-latest,Yes,Yes,No,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/13_fauna_role+example_plot_rep1/02_summaries/t5.txt,0.018584,0.157245,0.409207,0.079487,0.168798,35.573575
fauna,gpt5.2_short,longformer_ext,mistral-medium-latest,Yes,Yes,No,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/13_fauna_role+example_plot_rep1/02_summaries/longformer_ext.txt,0.011968,0.130357,0.315556,0.037862,0.111111,36.694255
fauna,gpt5.2_short,none,mistral-medium-latest,Yes,Yes,No,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/14_fauna_role+example_table_rep1/02_summaries/none.txt,0.009624,0.214434,0.177480,0.051305,0.090524,33.042006
fauna,gpt5.2_short,bart,mistral-medium-latest,Yes,Yes,No,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/14_fauna_role+example_table_rep1/02_summaries/bart.txt,0.037073,0.190331,0.430665,0.097175,0.182638,28.723095
fauna,gpt5.2_short,bert,mistral-medium-latest,Yes,Yes,No,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/14_fauna_role+example_table_rep1/02_summaries/bert.txt,0.014317,0.196249,0.434322,0.080679,0.175847,27.109279
fauna,gpt5.2_short,t5,mistral-medium-latest,Yes,Yes,No,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/14_fauna_role+example_table_rep1/02_summaries/t5.txt,0.014926,0.171746,0.394089,0.066667,0.167488,30.725882
fauna,gpt5.2_short,longformer_ext,mistral-medium-latest,Yes,Yes,No,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/14_fauna_role+example_table_rep1/02_summaries/longformer_ext.txt,0.007467,0.148666,0.290780,0.044405,0.118794,35.894306
fauna,gpt5.2_short,none,mistral-medium-latest,Yes,Yes,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/none.txt,0.010691,0.218933,0.182578,0.052057,0.093844,33.470448
fauna,gpt5.2_short,bart,mistral-medium-latest,Yes,Yes,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/bart.txt,0.031568,0.171693,0.418773,0.086852,0.166065,26.335956
fauna,gpt5.2_short,bert,mistral-medium-latest,Yes,Yes,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/bert.txt,0.015974,0.198409,0.432258,0.079741,0.165591,27.087216
fauna,gpt5.2_short,t5,mistral-medium-latest,Yes,Yes,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/t5.txt,0.014751,0.165884,0.403531,0.078382,0.158890,24.977085
fauna,gpt5.2_short,longformer_ext,mistral-medium-latest,Yes,Yes,No,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.012139,0.172835,0.380857,0.073926,0.129611,29.363982
fauna,gpt5.2_short,none,mistral-medium-latest,Yes,No,Yes,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/16_fauna_role+insights_plot_rep1/02_summaries/none.txt,0.011968,0.233768,0.201442,0.059219,0.100473,34.822692
fauna,gpt5.2_short,bart,mistral-medium-latest,Yes,No,Yes,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/16_fauna_role+insights_plot_rep1/02_summaries/bart.txt,0.033759,0.177279,0.396181,0.100478,0.171838,28.542145
fauna,gpt5.2_short,bert,mistral-medium-latest,Yes,No,Yes,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/16_fauna_role+insights_plot_rep1/02_summaries/bert.txt,0.012417,0.175037,0.418286,0.073310,0.164571,31.246600
fauna,gpt5.2_short,t5,mistral-medium-latest,Yes,No,Yes,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/16_fauna_role+insights_plot_rep1/02_summaries/t5.txt,0.014814,0.136667,0.368212,0.090305,0.161589,19.950989
fauna,gpt5.2_short,longformer_ext,mistral-medium-latest,Yes,No,Yes,plot,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/16_fauna_role+insights_plot_rep1/02_summaries/longformer_ext.txt,0.007243,0.156728,0.344754,0.049356,0.122056,34.789229
fauna,gpt5.2_short,none,mistral-medium-latest,Yes,No,Yes,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/17_fauna_role+insights_table_rep1/02_summaries/none.txt,0.011407,0.214774,0.167777,0.050812,0.087011,33.496253
fauna,gpt5.2_short,bart,mistral-medium-latest,Yes,No,Yes,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/17_fauna_role+insights_table_rep1/02_summaries/bart.txt,0.037473,0.177868,0.397351,0.099558,0.181015,18.318197
fauna,gpt5.2_short,bert,mistral-medium-latest,Yes,No,Yes,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/17_fauna_role+insights_table_rep1/02_summaries/bert.txt,0.027582,0.187878,0.397059,0.080000,0.176471,25.174335
fauna,gpt5.2_short,t5,mistral-medium-latest,Yes,No,Yes,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/17_fauna_role+insights_table_rep1/02_summaries/t5.txt,0.022147,0.155630,0.384139,0.091925,0.171004,23.212556
fauna,gpt5.2_short,longformer_ext,mistral-medium-latest,Yes,No,Yes,table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/17_fauna_role+insights_table_rep1/02_summaries/longformer_ext.txt,0.015534,0.150683,0.339499,0.052345,0.132753,42.334065
fauna,gpt5.2_short,none,mistral-medium-latest,Yes,No,Yes,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/18_fauna_role+insights_plot_plus_table_rep1/02_summaries/none.txt,0.013714,0.219494,0.175245,0.057021,0.088898,34.743309
fauna,gpt5.2_short,bart,mistral-medium-latest,Yes,No,Yes,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/18_fauna_role+insights_plot_plus_table_rep1/02_summaries/bart.txt,0.035697,0.157339,0.363844,0.077982,0.162471,10.131320
fauna,gpt5.2_short,bert,mistral-medium-latest,Yes,No,Yes,plot+table,1,results/chains/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/18_fauna_role+insights_plot_plus_table_rep1/02_summaries/bert.txt,0.037874,0.212043,0.433809,0.100000,0.175153,35.973005
