bundle_id,case_id,abm,mode,success,context_output_path,trend_output_paths,combined_input_path,summary_output_path,input_length,output_length,duration_seconds,validation_note,error
19_grazing_insights+example_plot_rep1,19_grazing_insights+example_plot_rep1,grazing,none,True,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/02_context/context_output.txt,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_01/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_02/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_03/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_04/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_05/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_06/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_07/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_08/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_09/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_10/trend_output.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/19_grazing_insights+example_plot_rep1/01_input/combined_input.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/19_grazing_insights+example_plot_rep1/02_summaries/none.txt,16985,16985,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
19_grazing_insights+example_plot_rep1,19_grazing_insights+example_plot_rep1,grazing,bart,True,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/02_context/context_output.txt,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_01/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_02/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_03/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_04/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_05/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_06/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_07/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_08/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_09/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_10/trend_output.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/19_grazing_insights+example_plot_rep1/01_input/combined_input.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/19_grazing_insights+example_plot_rep1/02_summaries/bart.txt,16985,1510,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
19_grazing_insights+example_plot_rep1,19_grazing_insights+example_plot_rep1,grazing,bert,True,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/02_context/context_output.txt,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_01/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_02/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_03/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_04/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_05/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_06/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_07/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_08/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_09/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_10/trend_output.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/19_grazing_insights+example_plot_rep1/01_input/combined_input.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/19_grazing_insights+example_plot_rep1/02_summaries/bert.txt,16985,1875,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
19_grazing_insights+example_plot_rep1,19_grazing_insights+example_plot_rep1,grazing,t5,True,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/02_context/context_output.txt,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_01/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_02/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_03/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_04/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_05/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_06/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_07/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_08/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_09/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_10/trend_output.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/19_grazing_insights+example_plot_rep1/01_input/combined_input.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/19_grazing_insights+example_plot_rep1/02_summaries/t5.txt,16985,1238,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
19_grazing_insights+example_plot_rep1,19_grazing_insights+example_plot_rep1,grazing,longformer_ext,True,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/02_context/context_output.txt,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_01/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_02/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_03/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_04/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_05/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_06/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_07/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_08/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_09/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/19_grazing_insights+example_plot_rep1/03_trends/plot_10/trend_output.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/19_grazing_insights+example_plot_rep1/01_input/combined_input.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/19_grazing_insights+example_plot_rep1/02_summaries/longformer_ext.txt,16985,1592,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,none,True,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/02_context/context_output.txt,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_01/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_02/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_03/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_04/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_05/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_06/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_07/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_08/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_09/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_10/trend_output.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/20_grazing_insights+example_table_rep1/01_input/combined_input.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/20_grazing_insights+example_table_rep1/02_summaries/none.txt,18368,18368,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,bart,True,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/02_context/context_output.txt,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_01/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_02/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_03/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_04/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_05/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_06/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_07/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_08/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_09/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_10/trend_output.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/20_grazing_insights+example_table_rep1/01_input/combined_input.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/20_grazing_insights+example_table_rep1/02_summaries/bart.txt,18368,1663,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,bert,True,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/02_context/context_output.txt,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_01/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_02/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_03/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_04/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_05/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_06/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_07/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_08/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_09/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_10/trend_output.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/20_grazing_insights+example_table_rep1/01_input/combined_input.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/20_grazing_insights+example_table_rep1/02_summaries/bert.txt,18368,1880,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,t5,True,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/02_context/context_output.txt,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_01/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_02/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_03/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_04/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_05/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_06/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_07/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_08/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_09/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_10/trend_output.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/20_grazing_insights+example_table_rep1/01_input/combined_input.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/20_grazing_insights+example_table_rep1/02_summaries/t5.txt,18368,1200,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,longformer_ext,True,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/02_context/context_output.txt,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_01/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_02/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_03/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_04/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_05/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_06/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_07/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_08/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_09/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/20_grazing_insights+example_table_rep1/03_trends/plot_10/trend_output.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/20_grazing_insights+example_table_rep1/01_input/combined_input.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/20_grazing_insights+example_table_rep1/02_summaries/longformer_ext.txt,18368,1716,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
21_grazing_insights+example_plot_plus_table_rep1,21_grazing_insights+example_plot_plus_table_rep1,grazing,none,True,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/02_context/context_output.txt,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_01/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_02/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_03/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_04/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_05/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_06/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_07/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_08/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_09/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_10/trend_output.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/21_grazing_insights+example_plot_plus_table_rep1/01_input/combined_input.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/none.txt,21303,21303,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
21_grazing_insights+example_plot_plus_table_rep1,21_grazing_insights+example_plot_plus_table_rep1,grazing,bart,True,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/02_context/context_output.txt,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_01/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_02/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_03/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_04/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_05/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_06/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_07/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_08/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_09/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_10/trend_output.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/21_grazing_insights+example_plot_plus_table_rep1/01_input/combined_input.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/bart.txt,21303,2249,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
21_grazing_insights+example_plot_plus_table_rep1,21_grazing_insights+example_plot_plus_table_rep1,grazing,bert,True,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/02_context/context_output.txt,results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_01/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_02/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_03/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_04/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_05/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_06/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_07/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_08/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_09/trend_output.txt|results/nemotron_abm_smoke_latest/runs/run_20260308_162605_817305/cases/21_grazing_insights+example_plot_plus_table_rep1/03_trends/plot_10/trend_output.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/21_grazing_insights+example_plot_plus_table_rep1/01_input/combined_input.txt,results/summarizer_smoke_latest/runs/run_20260309_050846_037414/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/bert.txt,21303,2161,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
