Case study,Reference family,Summary,LLM,Role,Example,Insight,Evidence,Repetition,Output,BLEU,METEOR,ROUGE-1,ROUGE-2,ROUGE-L,Flesch Reading Ease
fauna,gpt5.2_long,longformer_ext,moonshotai/kimi-k2.5,Yes,No,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/04_fauna_role_plot_rep1/02_summaries/longformer_ext.txt,0.000667,0.072940,0.213736,0.055470,0.094241,14.476476
fauna,gpt5.2_long,none,moonshotai/kimi-k2.5,Yes,No,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/05_fauna_role_table_rep1/02_summaries/none.txt,0.023365,0.281828,0.442955,0.118788,0.147492,13.249635
fauna,gpt5.2_long,bart,moonshotai/kimi-k2.5,Yes,No,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/05_fauna_role_table_rep1/02_summaries/bart.txt,0.001082,0.068352,0.210853,0.050884,0.099845,7.237159
fauna,gpt5.2_long,bert,moonshotai/kimi-k2.5,Yes,No,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/05_fauna_role_table_rep1/02_summaries/bert.txt,0.012941,0.180192,0.443836,0.088625,0.140639,-0.293034
fauna,gpt5.2_long,t5,moonshotai/kimi-k2.5,Yes,No,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/05_fauna_role_table_rep1/02_summaries/t5.txt,0.000187,0.054149,0.187283,0.033555,0.088580,13.847575
fauna,gpt5.2_long,longformer_ext,moonshotai/kimi-k2.5,Yes,No,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/05_fauna_role_table_rep1/02_summaries/longformer_ext.txt,0.001351,0.084353,0.254332,0.055245,0.102790,25.440394
fauna,gpt5.2_long,none,moonshotai/kimi-k2.5,Yes,No,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/none.txt,0.027250,0.298234,0.468536,0.128447,0.154938,19.480334
fauna,gpt5.2_long,bart,moonshotai/kimi-k2.5,Yes,No,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/bart.txt,0.001027,0.071464,0.219474,0.055057,0.108810,33.191625
fauna,gpt5.2_long,bert,moonshotai/kimi-k2.5,Yes,No,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/bert.txt,0.020262,0.198323,0.474938,0.100295,0.156044,10.574225
fauna,gpt5.2_long,t5,moonshotai/kimi-k2.5,Yes,No,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/t5.txt,0.000378,0.060064,0.188378,0.046645,0.091315,30.405826
fauna,gpt5.2_long,longformer_ext,moonshotai/kimi-k2.5,Yes,No,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.000656,0.067128,0.208103,0.049754,0.096992,23.037206
fauna,gpt5.2_long,none,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_fauna_insights_plot_rep1/02_summaries/none.txt,0.028553,0.300597,0.506631,0.166298,0.211444,13.612662
fauna,gpt5.2_long,bart,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_fauna_insights_plot_rep1/02_summaries/bart.txt,0.000337,0.062768,0.204538,0.055644,0.100352,16.661918
fauna,gpt5.2_long,bert,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_fauna_insights_plot_rep1/02_summaries/bert.txt,0.013926,0.176609,0.457924,0.106980,0.160153,-3.509089
fauna,gpt5.2_long,t5,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_fauna_insights_plot_rep1/02_summaries/t5.txt,0.000100,0.056969,0.187924,0.042003,0.087827,10.835000
fauna,gpt5.2_long,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/07_fauna_insights_plot_rep1/02_summaries/longformer_ext.txt,0.000321,0.056313,0.184087,0.038714,0.078003,-3.529899
fauna,gpt5.2_long,none,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_fauna_insights_table_rep1/02_summaries/none.txt,0.020892,0.272776,0.392653,0.124546,0.167895,7.468787
fauna,gpt5.2_long,bart,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_fauna_insights_table_rep1/02_summaries/bart.txt,0.002118,0.086611,0.246386,0.057263,0.105422,3.125510
fauna,gpt5.2_long,bert,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_fauna_insights_table_rep1/02_summaries/bert.txt,0.028940,0.214829,0.462456,0.105783,0.139477,-3.317693
fauna,gpt5.2_long,t5,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_fauna_insights_table_rep1/02_summaries/t5.txt,0.001311,0.070315,0.215100,0.053654,0.099230,5.931190
fauna,gpt5.2_long,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/08_fauna_insights_table_rep1/02_summaries/longformer_ext.txt,0.000130,0.045959,0.138889,0.024637,0.063131,20.114555
fauna,gpt5.2_long,none,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/none.txt,0.020006,0.288769,0.436975,0.143938,0.178992,13.016071
fauna,gpt5.2_long,bart,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/bart.txt,0.000539,0.069682,0.224420,0.058769,0.100155,17.607869
fauna,gpt5.2_long,bert,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/bert.txt,0.023511,0.211689,0.493900,0.119529,0.148927,-3.123630
fauna,gpt5.2_long,t5,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/t5.txt,0.000666,0.073249,0.218983,0.054624,0.101117,14.818764
fauna,gpt5.2_long,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.004187,0.075984,0.224388,0.053482,0.088530,-34.661915
fauna,gpt5.2_long,none,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_fauna_example_plot_rep1/02_summaries/none.txt,0.045399,0.315279,0.570138,0.195370,0.232854,18.997656
fauna,gpt5.2_long,bart,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_fauna_example_plot_rep1/02_summaries/bart.txt,0.000220,0.059748,0.186441,0.068493,0.104302,28.171486
fauna,gpt5.2_long,bert,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_fauna_example_plot_rep1/02_summaries/bert.txt,0.012149,0.158595,0.420323,0.106804,0.148319,1.032115
fauna,gpt5.2_long,t5,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_fauna_example_plot_rep1/02_summaries/t5.txt,0.000111,0.055507,0.172539,0.054695,0.090879,16.876765
fauna,gpt5.2_long,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/10_fauna_example_plot_rep1/02_summaries/longformer_ext.txt,0.000010,0.045997,0.138926,0.037609,0.072483,20.921847
fauna,gpt5.2_long,none,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_fauna_example_table_rep1/02_summaries/none.txt,0.031935,0.277684,0.482466,0.147712,0.201370,14.910228
fauna,gpt5.2_long,bart,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_fauna_example_table_rep1/02_summaries/bart.txt,0.000283,0.056553,0.167532,0.054581,0.098701,14.945832
fauna,gpt5.2_long,bert,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_fauna_example_table_rep1/02_summaries/bert.txt,0.012670,0.153748,0.392225,0.089753,0.139546,0.902565
fauna,gpt5.2_long,t5,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_fauna_example_table_rep1/02_summaries/t5.txt,0.000245,0.051345,0.153696,0.038287,0.084955,8.975596
fauna,gpt5.2_long,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/11_fauna_example_table_rep1/02_summaries/longformer_ext.txt,0.000000,0.002067,0.006369,0.000708,0.004954,-753.355000
fauna,gpt5.2_long,none,moonshotai/kimi-k2.5,No,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/none.txt,0.028773,0.296799,0.502708,0.162281,0.208666,21.036818
fauna,gpt5.2_long,bart,moonshotai/kimi-k2.5,No,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/bart.txt,0.000985,0.071658,0.226071,0.078765,0.120907,16.104468
fauna,gpt5.2_long,bert,moonshotai/kimi-k2.5,No,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/bert.txt,0.018981,0.188654,0.463148,0.111323,0.154541,3.166697
fauna,gpt5.2_long,t5,moonshotai/kimi-k2.5,No,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/t5.txt,0.000073,0.050754,0.155417,0.042834,0.087586,13.793962
fauna,gpt5.2_long,longformer_ext,moonshotai/kimi-k2.5,No,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.000662,0.073441,0.231359,0.060178,0.102485,23.333593
fauna,gpt5.2_long,none,moonshotai/kimi-k2.5,Yes,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_fauna_role+example_plot_rep1/02_summaries/none.txt,0.035108,0.315595,0.532934,0.169271,0.193439,11.878006
fauna,gpt5.2_long,bart,moonshotai/kimi-k2.5,Yes,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_fauna_role+example_plot_rep1/02_summaries/bart.txt,0.000305,0.067055,0.214058,0.065217,0.111182,20.086538
fauna,gpt5.2_long,bert,moonshotai/kimi-k2.5,Yes,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_fauna_role+example_plot_rep1/02_summaries/bert.txt,0.020675,0.193417,0.493311,0.128498,0.166383,0.829567
fauna,gpt5.2_long,t5,moonshotai/kimi-k2.5,Yes,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_fauna_role+example_plot_rep1/02_summaries/t5.txt,0.000112,0.057479,0.180809,0.056172,0.099217,22.758333
fauna,gpt5.2_long,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_fauna_role+example_plot_rep1/02_summaries/longformer_ext.txt,0.002261,0.086015,0.248892,0.057971,0.105232,8.904442
fauna,gpt5.2_long,none,moonshotai/kimi-k2.5,Yes,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_fauna_role+example_table_rep1/02_summaries/none.txt,0.024645,0.291276,0.433562,0.124480,0.147141,13.526823
fauna,gpt5.2_long,bart,moonshotai/kimi-k2.5,Yes,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_fauna_role+example_table_rep1/02_summaries/bart.txt,0.001762,0.076635,0.233292,0.068731,0.114480,24.672147
fauna,gpt5.2_long,bert,moonshotai/kimi-k2.5,Yes,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_fauna_role+example_table_rep1/02_summaries/bert.txt,0.027747,0.208801,0.474584,0.095134,0.149869,0.871063
fauna,gpt5.2_long,t5,moonshotai/kimi-k2.5,Yes,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_fauna_role+example_table_rep1/02_summaries/t5.txt,0.000455,0.062033,0.202411,0.049524,0.096447,29.318533
fauna,gpt5.2_long,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_fauna_role+example_table_rep1/02_summaries/longformer_ext.txt,0.004349,0.105531,0.298857,0.064608,0.110857,19.158184
fauna,gpt5.2_long,none,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/none.txt,0.024632,0.303884,0.473066,0.139881,0.167074,18.917496
fauna,gpt5.2_long,bart,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/bart.txt,0.000624,0.065829,0.205696,0.053832,0.102532,17.486153
fauna,gpt5.2_long,bert,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/bert.txt,0.022333,0.212498,0.486953,0.118502,0.160654,3.116649
fauna,gpt5.2_long,t5,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/t5.txt,0.000098,0.056082,0.179819,0.047249,0.087969,19.738686
fauna,gpt5.2_long,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.000794,0.079216,0.236086,0.050796,0.099083,22.171176
fauna,gpt5.2_long,none,moonshotai/kimi-k2.5,Yes,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_fauna_role+insights_plot_rep1/02_summaries/none.txt,0.025513,0.310870,0.484256,0.144628,0.164602,3.968134
fauna,gpt5.2_long,bart,moonshotai/kimi-k2.5,Yes,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_fauna_role+insights_plot_rep1/02_summaries/bart.txt,0.000800,0.076646,0.240546,0.055831,0.108493,11.452094
fauna,gpt5.2_long,bert,moonshotai/kimi-k2.5,Yes,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_fauna_role+insights_plot_rep1/02_summaries/bert.txt,0.017664,0.209963,0.498447,0.111901,0.155792,-3.901652
fauna,gpt5.2_long,t5,moonshotai/kimi-k2.5,Yes,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_fauna_role+insights_plot_rep1/02_summaries/t5.txt,0.000145,0.061135,0.195029,0.042092,0.089866,8.739218
fauna,gpt5.2_long,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,plot,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_fauna_role+insights_plot_rep1/02_summaries/longformer_ext.txt,0.001329,0.081254,0.248695,0.062058,0.101934,11.596099
fauna,gpt5.2_long,none,moonshotai/kimi-k2.5,Yes,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/17_fauna_role+insights_table_rep1/02_summaries/none.txt,0.016304,0.278561,0.394133,0.099380,0.132824,8.007283
fauna,gpt5.2_long,bart,moonshotai/kimi-k2.5,Yes,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/17_fauna_role+insights_table_rep1/02_summaries/bart.txt,0.001729,0.079532,0.239203,0.054397,0.109937,5.655735
fauna,gpt5.2_long,bert,moonshotai/kimi-k2.5,Yes,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/17_fauna_role+insights_table_rep1/02_summaries/bert.txt,0.015058,0.198337,0.452902,0.086365,0.136083,-4.113913
fauna,gpt5.2_long,t5,moonshotai/kimi-k2.5,Yes,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/17_fauna_role+insights_table_rep1/02_summaries/t5.txt,0.000117,0.054753,0.184557,0.032663,0.077213,5.867654
fauna,gpt5.2_long,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/17_fauna_role+insights_table_rep1/02_summaries/longformer_ext.txt,0.000921,0.077273,0.236779,0.045099,0.095553,1.283077
fauna,gpt5.2_long,none,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/18_fauna_role+insights_plot_plus_table_rep1/02_summaries/none.txt,0.024128,0.290347,0.448714,0.123160,0.147624,13.131633
fauna,gpt5.2_long,bart,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/18_fauna_role+insights_plot_plus_table_rep1/02_summaries/bart.txt,0.000567,0.064633,0.207393,0.050157,0.098371,14.917849
fauna,gpt5.2_long,bert,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,1,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/18_fauna_role+insights_plot_plus_table_rep1/02_summaries/bert.txt,0.015717,0.193284,0.459016,0.093911,0.144622,-1.941032
