Case study,Reference family,Summary,LLM,Role,Example,Insight,Evidence,Repetition,Output,BLEU,METEOR,ROUGE-1,ROUGE-2,ROUGE-L,Flesch Reading Ease
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,No,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/02_fauna_none_table_rep1/02_summaries/none.txt,0.042464,0.260290,0.507155,0.175100,0.224958,34.486473
fauna,author,bart,qwen/qwen3.5-27b,No,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/02_fauna_none_table_rep1/02_summaries/bart.txt,0.023409,0.208930,0.388013,0.079114,0.173502,15.984319
fauna,gpt5.2_short,bart,qwen/qwen3.5-27b,No,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/02_fauna_none_table_rep1/02_summaries/bart.txt,0.020937,0.160139,0.391357,0.072202,0.153661,15.984319
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,No,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/02_fauna_none_table_rep1/02_summaries/bart.txt,0.000027,0.043773,0.139643,0.036424,0.074123,15.984319
fauna,author,bert,qwen/qwen3.5-27b,No,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/02_fauna_none_table_rep1/02_summaries/bert.txt,0.009206,0.252697,0.310266,0.063976,0.138403,22.609972
fauna,gpt5.2_short,bert,qwen/qwen3.5-27b,No,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/02_fauna_none_table_rep1/02_summaries/bert.txt,0.023665,0.265320,0.385733,0.093915,0.150594,22.609972
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,No,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/02_fauna_none_table_rep1/02_summaries/bert.txt,0.015643,0.137431,0.351067,0.122129,0.166352,22.609972
fauna,author,t5,qwen/qwen3.5-27b,No,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/02_fauna_none_table_rep1/02_summaries/t5.txt,0.014148,0.184215,0.365217,0.073298,0.177391,40.020649
fauna,gpt5.2_short,t5,qwen/qwen3.5-27b,No,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/02_fauna_none_table_rep1/02_summaries/t5.txt,0.016757,0.135439,0.330749,0.054404,0.147287,40.020649
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,No,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/02_fauna_none_table_rep1/02_summaries/t5.txt,0.000003,0.035917,0.111374,0.025667,0.062774,40.020649
fauna,author,longformer_ext,qwen/qwen3.5-27b,No,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/02_fauna_none_table_rep1/02_summaries/longformer_ext.txt,0.009585,0.232338,0.392547,0.067248,0.168944,24.141471
fauna,gpt5.2_short,longformer_ext,qwen/qwen3.5-27b,No,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/02_fauna_none_table_rep1/02_summaries/longformer_ext.txt,0.029273,0.195784,0.392430,0.071856,0.149402,24.141471
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,No,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/02_fauna_none_table_rep1/02_summaries/longformer_ext.txt,0.000631,0.065938,0.204197,0.048261,0.093956,24.141471
fauna,author,none,qwen/qwen3.5-27b,No,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/none.txt,0.007519,0.234417,0.203615,0.062016,0.092955,42.777583
fauna,gpt5.2_short,none,qwen/qwen3.5-27b,No,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/none.txt,0.013878,0.258937,0.270790,0.072215,0.123024,42.777583
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,No,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/none.txt,0.053693,0.248204,0.578937,0.204042,0.267896,42.777583
fauna,author,bart,qwen/qwen3.5-27b,No,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/bart.txt,0.018691,0.171956,0.346225,0.096118,0.173112,29.505642
fauna,gpt5.2_short,bart,qwen/qwen3.5-27b,No,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/bart.txt,0.012008,0.120848,0.323450,0.062162,0.148248,29.505642
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,No,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/bart.txt,0.000001,0.032092,0.107131,0.033459,0.064824,29.505642
fauna,author,bert,qwen/qwen3.5-27b,No,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/bert.txt,0.015663,0.276371,0.394394,0.084253,0.152152,30.565957
fauna,gpt5.2_short,bert,qwen/qwen3.5-27b,No,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/bert.txt,0.013448,0.251308,0.445743,0.086957,0.173623,30.565957
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,No,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/bert.txt,0.005081,0.099239,0.301151,0.112851,0.162386,30.565957
fauna,author,t5,qwen/qwen3.5-27b,No,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/t5.txt,0.012535,0.188121,0.366906,0.083032,0.169065,37.182479
fauna,gpt5.2_short,t5,qwen/qwen3.5-27b,No,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/t5.txt,0.016573,0.121875,0.341722,0.074369,0.145695,37.182479
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,No,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/t5.txt,0.000003,0.033916,0.110054,0.034670,0.072011,37.182479
fauna,author,longformer_ext,qwen/qwen3.5-27b,No,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.015794,0.211834,0.399425,0.077810,0.183908,13.555083
fauna,gpt5.2_short,longformer_ext,qwen/qwen3.5-27b,No,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.026226,0.174072,0.402235,0.064950,0.172067,13.555083
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,No,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/03_fauna_none_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.000133,0.052226,0.166667,0.048021,0.083009,13.555083
fauna,author,none,qwen/qwen3.5-27b,Yes,No,No,plot,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/04_fauna_role_plot_rep1/02_summaries/none.txt,0.012035,0.250436,0.228618,0.060905,0.103618,44.018909
fauna,gpt5.2_short,none,qwen/qwen3.5-27b,Yes,No,No,plot,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/04_fauna_role_plot_rep1/02_summaries/none.txt,0.017789,0.253987,0.294945,0.080639,0.126188,44.018909
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,No,No,plot,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/04_fauna_role_plot_rep1/02_summaries/none.txt,0.050996,0.242113,0.602490,0.188045,0.282158,44.018909
fauna,author,bart,qwen/qwen3.5-27b,Yes,No,No,plot,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/04_fauna_role_plot_rep1/02_summaries/bart.txt,0.031034,0.225294,0.430427,0.089385,0.192950,30.448000
fauna,gpt5.2_short,bart,qwen/qwen3.5-27b,Yes,No,No,plot,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/04_fauna_role_plot_rep1/02_summaries/bart.txt,0.017938,0.156964,0.384824,0.100543,0.176152,30.448000
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,No,No,plot,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/04_fauna_role_plot_rep1/02_summaries/bart.txt,0.000002,0.039563,0.117526,0.049915,0.075162,30.448000
fauna,author,bert,qwen/qwen3.5-27b,Yes,No,No,plot,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/04_fauna_role_plot_rep1/02_summaries/bert.txt,0.015485,0.304147,0.438525,0.094456,0.165984,25.782885
fauna,gpt5.2_short,bert,qwen/qwen3.5-27b,Yes,No,No,plot,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/04_fauna_role_plot_rep1/02_summaries/bert.txt,0.031972,0.246015,0.481702,0.105712,0.185532,25.782885
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,No,No,plot,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/04_fauna_role_plot_rep1/02_summaries/bert.txt,0.007328,0.111747,0.321641,0.108269,0.148038,25.782885
fauna,author,t5,qwen/qwen3.5-27b,Yes,No,No,plot,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/04_fauna_role_plot_rep1/02_summaries/t5.txt,0.004188,0.109877,0.282561,0.026608,0.123620,38.615652
fauna,gpt5.2_short,t5,qwen/qwen3.5-27b,Yes,No,No,plot,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/04_fauna_role_plot_rep1/02_summaries/t5.txt,0.000884,0.074129,0.248466,0.027692,0.119632,38.615652
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,No,No,plot,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/04_fauna_role_plot_rep1/02_summaries/t5.txt,0.000000,0.020578,0.071806,0.023248,0.047166,38.615652
fauna,author,longformer_ext,qwen/qwen3.5-27b,Yes,No,No,plot,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/04_fauna_role_plot_rep1/02_summaries/longformer_ext.txt,0.033432,0.257100,0.427236,0.085676,0.173565,20.175102
fauna,gpt5.2_short,longformer_ext,qwen/qwen3.5-27b,Yes,No,No,plot,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/04_fauna_role_plot_rep1/02_summaries/longformer_ext.txt,0.032609,0.181456,0.413502,0.099366,0.170886,20.175102
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,No,No,plot,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/04_fauna_role_plot_rep1/02_summaries/longformer_ext.txt,0.000271,0.067013,0.214217,0.063158,0.107746,20.175102
fauna,author,none,qwen/qwen3.5-27b,Yes,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/05_fauna_role_table_rep1/02_summaries/none.txt,0.004250,0.188324,0.142893,0.040847,0.067712,38.759364
fauna,gpt5.2_short,none,qwen/qwen3.5-27b,Yes,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/05_fauna_role_table_rep1/02_summaries/none.txt,0.010958,0.224109,0.191651,0.051258,0.084915,38.759364
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/05_fauna_role_table_rep1/02_summaries/none.txt,0.029502,0.243837,0.476190,0.133375,0.206714,38.759364
fauna,author,bart,qwen/qwen3.5-27b,Yes,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/05_fauna_role_table_rep1/02_summaries/bart.txt,0.019608,0.206936,0.417722,0.076190,0.161392,29.058750
fauna,gpt5.2_short,bart,qwen/qwen3.5-27b,Yes,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/05_fauna_role_table_rep1/02_summaries/bart.txt,0.020335,0.162153,0.394705,0.069964,0.170878,29.058750
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/05_fauna_role_table_rep1/02_summaries/bart.txt,0.000028,0.047154,0.143046,0.041750,0.079470,29.058750
fauna,author,bert,qwen/qwen3.5-27b,Yes,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/05_fauna_role_table_rep1/02_summaries/bert.txt,0.007906,0.248367,0.300635,0.056537,0.127029,16.653333
fauna,gpt5.2_short,bert,qwen/qwen3.5-27b,Yes,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/05_fauna_role_table_rep1/02_summaries/bert.txt,0.019385,0.257047,0.375000,0.080545,0.141089,16.653333
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/05_fauna_role_table_rep1/02_summaries/bert.txt,0.014934,0.141962,0.351643,0.089403,0.134560,16.653333
fauna,author,t5,qwen/qwen3.5-27b,Yes,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/05_fauna_role_table_rep1/02_summaries/t5.txt,0.013564,0.164346,0.341625,0.056572,0.152570,44.901403
fauna,gpt5.2_short,t5,qwen/qwen3.5-27b,Yes,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/05_fauna_role_table_rep1/02_summaries/t5.txt,0.008159,0.129850,0.324190,0.037500,0.119701,44.901403
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/05_fauna_role_table_rep1/02_summaries/t5.txt,0.000007,0.034984,0.115012,0.020743,0.064861,44.901403
fauna,author,longformer_ext,qwen/qwen3.5-27b,Yes,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/05_fauna_role_table_rep1/02_summaries/longformer_ext.txt,0.013027,0.227670,0.367580,0.059497,0.139269,38.472201
fauna,gpt5.2_short,longformer_ext,qwen/qwen3.5-27b,Yes,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/05_fauna_role_table_rep1/02_summaries/longformer_ext.txt,0.029097,0.190615,0.372093,0.061510,0.148837,38.472201
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,No,No,table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/05_fauna_role_table_rep1/02_summaries/longformer_ext.txt,0.000824,0.068238,0.197917,0.043532,0.091912,38.472201
fauna,author,none,qwen/qwen3.5-27b,Yes,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/none.txt,0.008315,0.212212,0.168675,0.048221,0.076991,42.232965
fauna,gpt5.2_short,none,qwen/qwen3.5-27b,Yes,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/none.txt,0.014680,0.238571,0.225430,0.062222,0.097723,42.232965
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/none.txt,0.038291,0.258005,0.536350,0.157540,0.241754,42.232965
fauna,author,bart,qwen/qwen3.5-27b,Yes,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/bart.txt,0.022096,0.168797,0.396396,0.083183,0.169369,16.973267
fauna,gpt5.2_short,bart,qwen/qwen3.5-27b,Yes,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/bart.txt,0.017431,0.147022,0.381963,0.090426,0.159151,16.973267
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/bart.txt,0.000002,0.039538,0.115528,0.040802,0.067958,16.973267
fauna,author,bert,qwen/qwen3.5-27b,Yes,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/bert.txt,0.016680,0.270360,0.321278,0.072452,0.144659,22.119945
fauna,gpt5.2_short,bert,qwen/qwen3.5-27b,Yes,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/bert.txt,0.021748,0.257436,0.400576,0.082251,0.158501,22.119945
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/bert.txt,0.008207,0.126894,0.332122,0.091748,0.135868,22.119945
fauna,author,t5,qwen/qwen3.5-27b,Yes,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/t5.txt,0.011416,0.150155,0.352087,0.043716,0.137931,46.358471
fauna,gpt5.2_short,t5,qwen/qwen3.5-27b,Yes,No,No,plot+table,1,results/chains/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/06_fauna_role_plot_plus_table_rep1/02_summaries/t5.txt,0.003370,0.116895,0.328000,0.034759,0.125333,46.358471
