Case study,Reference family,Summary,LLM,Role,Example,Insight,Evidence,Repetition,Output,BLEU,METEOR,ROUGE-1,ROUGE-2,ROUGE-L,Flesch Reading Ease
fauna,modeler,longformer_ext,mistral-medium-latest,No,No,Yes,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/07_fauna_insights_plot_rep1/02_summaries/longformer_ext.txt,0.043328,0.192921,0.432109,0.112917,0.186166,27.565843
fauna,modeler,none,mistral-medium-latest,No,No,Yes,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/08_fauna_insights_table_rep1/02_summaries/none.txt,0.014964,0.257983,0.236499,0.078731,0.110018,36.528623
fauna,modeler,bart,mistral-medium-latest,No,No,Yes,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/08_fauna_insights_table_rep1/02_summaries/bart.txt,0.017683,0.160632,0.396444,0.087266,0.179556,26.814191
fauna,modeler,bert,mistral-medium-latest,No,No,Yes,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/08_fauna_insights_table_rep1/02_summaries/bert.txt,0.019377,0.171123,0.400700,0.087642,0.176728,33.327033
fauna,modeler,t5,mistral-medium-latest,No,No,Yes,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/08_fauna_insights_table_rep1/02_summaries/t5.txt,0.006014,0.115276,0.303518,0.054381,0.146734,31.026924
fauna,modeler,longformer_ext,mistral-medium-latest,No,No,Yes,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/08_fauna_insights_table_rep1/02_summaries/longformer_ext.txt,0.039854,0.206000,0.459547,0.105348,0.200647,26.021743
fauna,modeler,none,mistral-medium-latest,No,No,Yes,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/none.txt,0.026210,0.277000,0.264087,0.098864,0.120269,36.546395
fauna,modeler,bart,mistral-medium-latest,No,No,Yes,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/bart.txt,0.020019,0.150201,0.369485,0.084715,0.161765,26.552216
fauna,modeler,bert,mistral-medium-latest,No,No,Yes,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/bert.txt,0.029809,0.181303,0.442895,0.115284,0.184830,36.007635
fauna,modeler,t5,mistral-medium-latest,No,No,Yes,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/t5.txt,0.018436,0.139657,0.363813,0.083821,0.178988,30.472850
fauna,modeler,longformer_ext,mistral-medium-latest,No,No,Yes,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/09_fauna_insights_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.021642,0.132698,0.300000,0.063903,0.134483,12.967291
fauna,modeler,none,mistral-medium-latest,No,Yes,No,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/10_fauna_example_plot_rep1/02_summaries/none.txt,0.033476,0.288419,0.309457,0.115787,0.138669,40.392548
fauna,modeler,bart,mistral-medium-latest,No,Yes,No,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/10_fauna_example_plot_rep1/02_summaries/bart.txt,0.011953,0.134775,0.369048,0.095427,0.168651,37.869209
fauna,modeler,bert,mistral-medium-latest,No,Yes,No,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/10_fauna_example_plot_rep1/02_summaries/bert.txt,0.025409,0.154288,0.399614,0.106383,0.187259,39.940021
fauna,modeler,t5,mistral-medium-latest,No,Yes,No,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/10_fauna_example_plot_rep1/02_summaries/t5.txt,0.012655,0.126183,0.326489,0.086420,0.164271,34.842039
fauna,modeler,longformer_ext,mistral-medium-latest,No,Yes,No,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/10_fauna_example_plot_rep1/02_summaries/longformer_ext.txt,0.045032,0.195548,0.460331,0.132751,0.216216,21.375018
fauna,modeler,none,mistral-medium-latest,No,Yes,No,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/11_fauna_example_table_rep1/02_summaries/none.txt,0.016883,0.268261,0.263780,0.085287,0.117831,37.621591
fauna,modeler,bart,mistral-medium-latest,No,Yes,No,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/11_fauna_example_table_rep1/02_summaries/bart.txt,0.016572,0.151743,0.390521,0.106363,0.180095,33.527080
fauna,modeler,bert,mistral-medium-latest,No,Yes,No,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/11_fauna_example_table_rep1/02_summaries/bert.txt,0.018568,0.161320,0.390374,0.101786,0.169340,36.153624
fauna,modeler,t5,mistral-medium-latest,No,Yes,No,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/11_fauna_example_table_rep1/02_summaries/t5.txt,0.004776,0.101961,0.276356,0.043077,0.137155,35.327841
fauna,modeler,longformer_ext,mistral-medium-latest,No,Yes,No,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/11_fauna_example_table_rep1/02_summaries/longformer_ext.txt,0.045970,0.221371,0.442504,0.109329,0.186317,21.374016
fauna,modeler,none,mistral-medium-latest,No,Yes,No,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/none.txt,0.030781,0.283110,0.288327,0.105948,0.129483,38.027471
fauna,modeler,bart,mistral-medium-latest,No,Yes,No,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/bart.txt,0.012208,0.132586,0.340426,0.087310,0.168186,33.556342
fauna,modeler,bert,mistral-medium-latest,No,Yes,No,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/bert.txt,0.035837,0.176107,0.442413,0.130037,0.193784,37.868973
fauna,modeler,t5,mistral-medium-latest,No,Yes,No,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/t5.txt,0.009933,0.107500,0.306889,0.075314,0.150313,27.845942
fauna,modeler,longformer_ext,mistral-medium-latest,No,Yes,No,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.064919,0.259296,0.519971,0.132364,0.219317,28.636000
fauna,modeler,none,mistral-medium-latest,Yes,Yes,No,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/13_fauna_role+example_plot_rep1/02_summaries/none.txt,0.028474,0.298260,0.313327,0.116539,0.141404,35.466946
fauna,modeler,bart,mistral-medium-latest,Yes,Yes,No,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/13_fauna_role+example_plot_rep1/02_summaries/bart.txt,0.008238,0.123023,0.323232,0.066802,0.149495,15.779872
fauna,modeler,bert,mistral-medium-latest,Yes,Yes,No,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/13_fauna_role+example_plot_rep1/02_summaries/bert.txt,0.028261,0.176174,0.431734,0.114603,0.193727,36.352806
fauna,modeler,t5,mistral-medium-latest,Yes,Yes,No,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/13_fauna_role+example_plot_rep1/02_summaries/t5.txt,0.012880,0.127114,0.356334,0.086687,0.152420,35.573575
fauna,modeler,longformer_ext,mistral-medium-latest,Yes,Yes,No,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/13_fauna_role+example_plot_rep1/02_summaries/longformer_ext.txt,0.009206,0.111816,0.290174,0.047838,0.141414,36.694255
fauna,modeler,none,mistral-medium-latest,Yes,Yes,No,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/14_fauna_role+example_table_rep1/02_summaries/none.txt,0.012915,0.269016,0.254600,0.079195,0.117672,33.042006
fauna,modeler,bart,mistral-medium-latest,Yes,Yes,No,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/14_fauna_role+example_table_rep1/02_summaries/bart.txt,0.014035,0.158631,0.397770,0.108007,0.195167,28.723095
fauna,modeler,bert,mistral-medium-latest,Yes,Yes,No,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/14_fauna_role+example_table_rep1/02_summaries/bert.txt,0.018940,0.176729,0.413063,0.086649,0.188879,27.109279
fauna,modeler,t5,mistral-medium-latest,Yes,Yes,No,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/14_fauna_role+example_table_rep1/02_summaries/t5.txt,0.004677,0.111415,0.309690,0.050050,0.141858,30.725882
fauna,modeler,longformer_ext,mistral-medium-latest,Yes,Yes,No,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/14_fauna_role+example_table_rep1/02_summaries/longformer_ext.txt,0.014647,0.154707,0.344723,0.053232,0.171602,35.894306
fauna,modeler,none,mistral-medium-latest,Yes,Yes,No,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/none.txt,0.026271,0.274849,0.271918,0.100178,0.124611,33.470448
fauna,modeler,bart,mistral-medium-latest,Yes,Yes,No,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/bart.txt,0.014798,0.136639,0.356863,0.100196,0.166667,26.335956
fauna,modeler,bert,mistral-medium-latest,Yes,Yes,No,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/bert.txt,0.035046,0.181171,0.411081,0.098478,0.178731,27.087216
fauna,modeler,t5,mistral-medium-latest,Yes,Yes,No,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/t5.txt,0.013328,0.120880,0.334012,0.079592,0.146640,24.977085
fauna,modeler,longformer_ext,mistral-medium-latest,Yes,Yes,No,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.025122,0.138343,0.338926,0.073950,0.159396,29.363982
fauna,modeler,none,mistral-medium-latest,Yes,No,Yes,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/16_fauna_role+insights_plot_rep1/02_summaries/none.txt,0.029202,0.293229,0.291686,0.112643,0.133017,34.822692
fauna,modeler,bart,mistral-medium-latest,Yes,No,Yes,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/16_fauna_role+insights_plot_rep1/02_summaries/bart.txt,0.019206,0.149195,0.375852,0.109268,0.175268,28.542145
fauna,modeler,bert,mistral-medium-latest,Yes,No,Yes,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/16_fauna_role+insights_plot_rep1/02_summaries/bert.txt,0.024266,0.169278,0.404135,0.105461,0.187970,31.246600
fauna,modeler,t5,mistral-medium-latest,Yes,No,Yes,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/16_fauna_role+insights_plot_rep1/02_summaries/t5.txt,0.008992,0.100891,0.283898,0.070064,0.139831,19.950989
fauna,modeler,longformer_ext,mistral-medium-latest,Yes,No,Yes,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/16_fauna_role+insights_plot_rep1/02_summaries/longformer_ext.txt,0.023626,0.148225,0.359751,0.085638,0.169190,34.789229
fauna,modeler,none,mistral-medium-latest,Yes,No,Yes,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/17_fauna_role+insights_table_rep1/02_summaries/none.txt,0.011374,0.257406,0.243541,0.080946,0.110555,33.496253
fauna,modeler,bart,mistral-medium-latest,Yes,No,Yes,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/17_fauna_role+insights_table_rep1/02_summaries/bart.txt,0.016266,0.150078,0.370776,0.087832,0.180822,18.318197
fauna,modeler,bert,mistral-medium-latest,Yes,No,Yes,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/17_fauna_role+insights_table_rep1/02_summaries/bert.txt,0.020598,0.164542,0.394391,0.080773,0.171779,25.174335
fauna,modeler,t5,mistral-medium-latest,Yes,No,Yes,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/17_fauna_role+insights_table_rep1/02_summaries/t5.txt,0.008679,0.118391,0.317269,0.070423,0.152610,23.212556
fauna,modeler,longformer_ext,mistral-medium-latest,Yes,No,Yes,table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/17_fauna_role+insights_table_rep1/02_summaries/longformer_ext.txt,0.009001,0.142937,0.357401,0.072333,0.157040,42.334065
fauna,modeler,none,mistral-medium-latest,Yes,No,Yes,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/18_fauna_role+insights_plot_plus_table_rep1/02_summaries/none.txt,0.027129,0.268872,0.253936,0.103089,0.118994,34.743309
fauna,modeler,bart,mistral-medium-latest,Yes,No,Yes,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/18_fauna_role+insights_plot_plus_table_rep1/02_summaries/bart.txt,0.006477,0.133438,0.325494,0.056550,0.154280,10.131320
fauna,modeler,bert,mistral-medium-latest,Yes,No,Yes,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/18_fauna_role+insights_plot_plus_table_rep1/02_summaries/bert.txt,0.045213,0.192668,0.464560,0.126604,0.201537,35.973005
fauna,modeler,t5,mistral-medium-latest,Yes,No,Yes,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/18_fauna_role+insights_plot_plus_table_rep1/02_summaries/t5.txt,0.017345,0.120001,0.332657,0.093496,0.164300,31.182267
fauna,modeler,longformer_ext,mistral-medium-latest,Yes,No,Yes,plot+table,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/18_fauna_role+insights_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.013418,0.091282,0.248303,0.048591,0.128031,40.584398
fauna,modeler,none,mistral-medium-latest,No,Yes,Yes,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/19_fauna_insights+example_plot_rep1/02_summaries/none.txt,0.026583,0.284092,0.284651,0.103769,0.128372,35.063318
fauna,modeler,bart,mistral-medium-latest,No,Yes,Yes,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/19_fauna_insights+example_plot_rep1/02_summaries/bart.txt,0.012790,0.122769,0.331337,0.088000,0.155689,21.951011
fauna,modeler,bert,mistral-medium-latest,No,Yes,Yes,plot,1,results/mistral-medium-latest_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260311_111500_470504/bundles/19_fauna_insights+example_plot_rep1/02_summaries/bert.txt,0.024892,0.163937,0.412297,0.099638,0.180832,37.496316
